candidateId,candidateType,candidateTypeName,candidateCatalogName,candidateX,candidateY,candidateSurveyConfidence,currentClassification,previewStoredClassification,nearestSameTypeId,nearestSameTypeName,nearestSameTypeType,nearestSameTypeDistance,nearestSameTypeStatus,nearestSameTypeConfidence,nearestAnyTypeId,nearestAnyTypeName,nearestAnyTypeType,nearestAnyTypeDistance,nearestAnyTypeStatus,nearestAnyTypeConfidence,nearbyDifferentHerb,anyTypeWithin150NoSameTypeWithin300,candidateTypeKnownInCatalog,possibleDigitMisclassification,possibleExistingMarkerTypeIssue
wildflower-candidate-153,bitterweed,Bitterweed,Bitterweed,3764.5427703974083,4611.728235117769,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,474.46955779565326,verified,exact,2a8bd5a1-fde3-4270-9b6d-1b4902fa0d31,Alaskan Ginseng,alaskan-ginseng,221.47377525534122,verified,exact,False,False,True,False,False
wildflower-candidate-154,bitterweed,Bitterweed,Bitterweed,4765.70499907504,4550.273069922101,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,552.4599556593673,verified,exact,8a2d23e6-5583-40d6-95de-ef130c198741,Chocolate Daisy,chocolate-daisy,175.3742929157094,verified,exact,False,False,True,False,False
wildflower-candidate-155,bitterweed,Bitterweed,Bitterweed,4543.014198204145,4538.029371683315,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,347.48485884342557,verified,exact,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,347.48485884342557,verified,exact,False,False,True,False,False
wildflower-candidate-156,agarita,Agarita,Agarita,5292.845191622774,4521.58728516182,medium,New Survey Target,New Survey Target,,,,,,,801442eb-054f-4c1e-a405-312d7f0fefc3,Creeping Thyme,creeping-thyme,168.37177168951473,unverified,exact,False,False,True,False,False
wildflower-candidate-157,chocolate-daisy,Chocolate Daisy,Chocolate Daisy,5542.138595094064,4468.3953529402515,medium,Possible Match,Possible Match,fecfb170-bdb7-467b-bb7a-143a81f43dfe,Chocolate Daisy,chocolate-daisy,157.61308438728204,verified,exact,fecfb170-bdb7-467b-bb7a-143a81f43dfe,Chocolate Daisy,chocolate-daisy,157.61308438728204,verified,exact,False,False,True,False,False
wildflower-candidate-158,agarita,Agarita,Agarita,7773.256797315731,4398.623445865743,medium,New Survey Target,New Survey Target,,,,,,,b0ed4d15-95cf-429e-9f51-2e7335fe5783,Evergreen Huckleberry,evergreen-huckleberry,437.15001735274734,unverified,guess,False,False,True,False,False
wildflower-candidate-159,agarita,Agarita,Agarita,5460.49343149015,4345.718266492655,medium,New Survey Target,New Survey Target,,,,,,,fecfb170-bdb7-467b-bb7a-143a81f43dfe,Chocolate Daisy,chocolate-daisy,12.979477226061379,verified,exact,True,True,True,True,True
wildflower-candidate-160,creek-plum,Creek Plum,Creek Plum,3954.7812574955374,4255.916892278326,medium,New Survey Target,New Survey Target,,,,,,,71b1d57a-672b-4767-ba41-d8bcb232b833,Alaskan Ginseng,alaskan-ginseng,229.13495545375565,verified,exact,False,False,True,False,False
wildflower-candidate-161,agarita,Agarita,Agarita,5368.627454844778,4231.221405615652,medium,New Survey Target,New Survey Target,,,,,,,3fd99e86-b5d9-46fe-908e-f023165dfaf7,Chocolate Daisy,chocolate-daisy,15.518833833534359,verified,exact,True,True,True,True,True
wildflower-candidate-162,wild-rhubarb,Wild Rhubarb,Wild Rhubarb,5139.83898566219,4169.903900080897,medium,New Survey Target,New Survey Target,5e6fc983-1adf-488b-8bf7-101070137bfc,Wild Rhubarb,wild-rhubarb,2258.897960126582,verified,approximate,7561d918-8201-43dc-ae7f-6e17ab91a4f6,Creeping Thyme,creeping-thyme,104.98106848843098,verified,exact,True,True,True,True,True
wildflower-candidate-163,agarita,Agarita,Agarita,5358.517431163443,4067.640904609758,medium,New Survey Target,New Survey Target,,,,,,,83769c53-0d00-4729-8d7a-79265a4457d4,Garlic,garlic,75.11915461758969,verified,exact,True,True,True,True,True
wildflower-candidate-164,cardinal-flower,Cardinal Flower,Cardinal Flower,7456.804631474766,4042.8688133185024,medium,New Survey Target,New Survey Target,,,,,,,dbb3e170-c209-4cf9-8181-3b0dcc09e13f,Vanilla Flower,vanilla-flower,71.10613509206209,unverified,exact,True,True,True,True,True
wildflower-candidate-165,blood-flower,Blood Flower,Blood Flower,7554.881703633862,4030.5892138060235,medium,New Survey Target,New Survey Target,e52bfdc0-62da-4fd0-86f1-5a21c6201563,Blood Flower,blood-flower,653.8968222167634,unverified,exact,e3b994e6-6922-4d4a-8040-89ded0f80e53,Evergreen Huckleberry,evergreen-huckleberry,55.520336342594945,unverified,guess,True,True,True,True,True
wildflower-candidate-166,wisteria,Wisteria,Wisteria,3901.8108202245317,4022.818994501238,medium,Possible Match,Possible Match,4f77bafa-4a8a-48aa-817a-c688fab53ccb,Wisteria,wisteria,251.8022339863853,verified,exact,4e572e24-3216-4800-ab29-1d19253fd2be,Alaskan Ginseng,alaskan-ginseng,115.25247006613634,verified,exact,True,False,True,False,False
wildflower-candidate-167,creek-plum,Creek Plum,Creek Plum,4167.449083468051,3969.6252329154067,medium,New Survey Target,New Survey Target,,,,,,,f47dcc55-5e0e-4dd6-a11d-e17d5398c48c,Violet Snowdrops,violet-snowdrops,89.7188381473066,verified,exact,True,True,True,True,True
wildflower-candidate-168,agarita,Agarita,Agarita,5289.141463756331,3928.6042817031066,medium,New Survey Target,New Survey Target,,,,,,,4cc5da39-ad1d-4208-b36e-c6bf64206a6f,Chocolate Daisy,chocolate-daisy,7.90006121747686,unverified,guess,True,True,True,True,True
wildflower-candidate-169,agarita,Agarita,Agarita,5587.437792441416,3924.4813546963132,medium,New Survey Target,New Survey Target,,,,,,,afa9efb2-8ec8-4f06-99cf-8d0964184a35,Chocolate Daisy,chocolate-daisy,30.161432279209684,unverified,guess,True,True,True,True,True
wildflower-candidate-170,cardinal-flower,Cardinal Flower,Cardinal Flower,7411.951229409813,3895.6503641475265,medium,New Survey Target,New Survey Target,,,,,,,b347a5b9-8e42-4421-a74c-c96aca5bac28,Vanilla Flower,vanilla-flower,43.988714894038715,unverified,exact,True,True,True,True,True
wildflower-candidate-171,blood-flower,Blood Flower,Blood Flower,7738.858976222021,3879.2556124263783,medium,New Survey Target,New Survey Target,e52bfdc0-62da-4fd0-86f1-5a21c6201563,Blood Flower,blood-flower,711.9653077432724,unverified,exact,92234f9f-a45a-479e-9e53-9df37c84c7b7,Vanilla Flower,vanilla-flower,71.312944458186,unverified,exact,True,True,True,True,True
wildflower-candidate-172,agarita,Agarita,Agarita,5174.777564346976,3850.915806182643,medium,New Survey Target,New Survey Target,,,,,,,65018ab6-33e2-40f8-b4b8-d333df2e7678,Chocolate Daisy,chocolate-daisy,12.917721430938677,unverified,approximate,True,True,True,True,True
wildflower-candidate-173,creek-plum,Creek Plum,Creek Plum,4647.671663744042,3826.4375565263936,medium,New Survey Target,New Survey Target,,,,,,,1d8a7ae4-fc0d-48e2-b21e-46b291f71dcc,Oregano,oregano,230.7746417102522,verified,exact,False,False,True,False,False
wildflower-candidate-174,blood-flower,Blood Flower,Blood Flower,7189.342201638056,3756.6308915308564,medium,Possible Match,Possible Match,e52bfdc0-62da-4fd0-86f1-5a21c6201563,Blood Flower,blood-flower,217.10777101208336,unverified,exact,5a42a3ee-2d35-4d4b-82c5-895e296c744d,Evergreen Huckleberry,evergreen-huckleberry,156.4720063330149,unverified,exact,False,False,True,False,False
wildflower-candidate-175,blood-flower,Blood Flower,Blood Flower,8045.4068700504495,3752.445537468533,medium,New Survey Target,New Survey Target,e52bfdc0-62da-4fd0-86f1-5a21c6201563,Blood Flower,blood-flower,961.4810726657845,unverified,exact,d9803875-803f-4f36-b110-6c57f35f22cb,Evergreen Huckleberry,evergreen-huckleberry,247.90463670770256,unverified,exact,False,False,True,False,False
wildflower-candidate-176,chocolate-daisy,Chocolate Daisy,Chocolate Daisy,5258.63465730451,3711.8620329860114,medium,Already Covered,Already Covered,931e0358-4f56-4af4-91d9-7b03d3fa1a9c,Chocolate Daisy,chocolate-daisy,65.89591542887607,unverified,guess,931e0358-4f56-4af4-91d9-7b03d3fa1a9c,Chocolate Daisy,chocolate-daisy,65.89591542887607,unverified,guess,False,False,True,False,False
wildflower-candidate-177,wisteria,Wisteria,Wisteria,4116.569234822912,3662.915366506434,medium,Already Covered,Already Covered,3ad5bd29-154a-4000-9784-75929a3dc266,Wisteria,wisteria,9.955673759145629,verified,exact,3ad5bd29-154a-4000-9784-75929a3dc266,Wisteria,wisteria,9.955673759145629,verified,exact,False,False,True,False,False
wildflower-candidate-178,agarita,Agarita,Agarita,4872.534826339942,3638.2935117554116,medium,New Survey Target,New Survey Target,,,,,,,0a84c26f-376b-4f65-a05f-b6d6caae8b45,Wild Mint,wild-mint,17.361487284456324,verified,exact,True,True,True,True,True
wildflower-candidate-179,chocolate-daisy,Chocolate Daisy,Chocolate Daisy,4700.940177150616,3597.41730899055,medium,Possible Match,Possible Match,fedabfdc-66f3-4519-bf50-45277539c6e9,Chocolate Daisy,chocolate-daisy,238.90860429468486,verified,exact,ebb750c5-8c8d-46af-875e-1c235d5f4c93,Raspberry,raspberry,93.54314354607018,verified,exact,True,False,True,False,False
wildflower-candidate-180,cardinal-flower,Cardinal Flower,Cardinal Flower,7526.581550851845,3560.2951876626275,medium,New Survey Target,New Survey Target,,,,,,,6c72767e-8cc2-4833-b515-9b4f72eae96b,Vanilla Flower,vanilla-flower,68.91947708882324,unverified,exact,True,True,True,True,True
wildflower-candidate-181,agarita,Agarita,Agarita,5007.437951982799,3548.30851510302,medium,New Survey Target,New Survey Target,,,,,,,c730bf05-7245-46d0-8154-00e5af6a75d6,Chocolate Daisy,chocolate-daisy,12.313173922003733,verified,exact,True,True,True,True,True
wildflower-candidate-182,creek-plum,Creek Plum,Creek Plum,6921.829652805101,3548.094250813526,medium,New Survey Target,New Survey Target,,,,,,,3f77bf85-8570-4cf7-9ff9-c89e22bb2abe,Raspberry,raspberry,127.00159365449464,verified,exact,False,True,True,True,True
wildflower-candidate-183,cardinal-flower,Cardinal Flower,Cardinal Flower,7117.983797123294,3523.535051788567,medium,New Survey Target,New Survey Target,,,,,,,7d0e917b-cc24-476a-a613-31888519e0f9,Vanilla Flower,vanilla-flower,19.491456517161218,unverified,exact,True,True,True,True,True
wildflower-candidate-184,cardinal-flower,Cardinal Flower,Cardinal Flower,7669.6254522779245,3519.3837696356713,medium,New Survey Target,New Survey Target,,,,,,,48fb8fe8-3640-48fe-a527-708eaab8dc18,Milkweed,milkweed,29.732374621893925,unverified,exact,True,True,True,True,True
wildflower-candidate-185,chocolate-daisy,Chocolate Daisy,Chocolate Daisy,4472.18336207092,3487.0253101482267,medium,Already Covered,Already Covered,242cb21c-b563-43de-8987-3cc82d30a36e,Chocolate Daisy,chocolate-daisy,2.1837533523091865,verified,exact,242cb21c-b563-43de-8987-3cc82d30a36e,Chocolate Daisy,chocolate-daisy,2.1837533523091865,verified,exact,False,False,True,False,False
wildflower-candidate-186,wisteria,Wisteria,Wisteria,4243.376427994977,3454.33459237622,medium,Already Covered,Already Covered,4bb2713f-8309-4217-9ed2-a4dbda2feb52,Wisteria,wisteria,66.90764442176216,verified,exact,dbc30758-5a71-46e5-8e79-7ae55ab7d386,Indian Tobacco,indian-tobacco,28.02516650919597,verified,exact,False,False,True,False,False
wildflower-candidate-187,cardinal-flower,Cardinal Flower,Cardinal Flower,7289.69187351465,3388.5609868679767,medium,New Survey Target,New Survey Target,,,,,,,749bf0c7-ae0e-4162-9a8d-0405149f5ecd,Vanilla Flower,vanilla-flower,49.72402231753292,unverified,exact,True,True,True,True,True
wildflower-candidate-188,chocolate-daisy,Chocolate Daisy,Chocolate Daisy,4361.96371012659,3319.366472889489,medium,Already Covered,Already Covered,ad793c85-c3c8-456b-8cb3-add4572d1030,Chocolate Daisy,chocolate-daisy,14.90323928721732,verified,exact,ad793c85-c3c8-456b-8cb3-add4572d1030,Chocolate Daisy,chocolate-daisy,14.90323928721732,verified,exact,False,False,True,False,False
wildflower-candidate-189,cardinal-flower,Cardinal Flower,Cardinal Flower,7191.696574454692,3274.0648120025726,medium,New Survey Target,New Survey Target,,,,,,,806ec1f1-3df0-4689-9b02-171264664fae,Vanilla Flower,vanilla-flower,162.2522496842631,verified,exact,False,False,True,False,False
wildflower-candidate-190,cardinal-flower,Cardinal Flower,Cardinal Flower,7579.981956353804,3126.7978846785836,medium,New Survey Target,New Survey Target,,,,,,,074b7f27-2bed-4228-9087-fb556cdc420f,Cardinal Flower,alaskan-ginseng,388.47704436058984,verified,exact,False,False,True,False,False
wildflower-candidate-191,wisteria,Wisteria,Wisteria,3702.1771646020507,3106.784195805546,medium,Already Covered,Already Covered,787b2de1-644a-4150-9ede-06f8004120cb,Wisteria,wisteria,64.93450825945213,verified,exact,787b2de1-644a-4150-9ede-06f8004120cb,Wisteria,wisteria,64.93450825945213,verified,exact,False,False,True,False,False
wildflower-candidate-192,cardinal-flower,Cardinal Flower,Cardinal Flower,7445.186982229162,3049.111695863451,medium,New Survey Target,New Survey Target,,,,,,,749bf0c7-ae0e-4162-9a8d-0405149f5ecd,Vanilla Flower,vanilla-flower,406.33607062153186,unverified,exact,False,False,True,False,False
wildflower-candidate-193,wisteria,Wisteria,Wisteria,3920.9215561509955,2902.2826726103067,medium,Possible Match,Possible Match,03397457-8579-4c40-8b2e-63ba5ba6ea6c,Wisteria,wisteria,147.0306226908538,verified,exact,a11bb51a-7886-46fd-a3aa-980338f4a770,Creeping Thyme,creeping-thyme,124.81305522190328,verified,exact,True,False,True,False,False
wildflower-candidate-194,cardinal-flower,Cardinal Flower,Cardinal Flower,7371.743264772348,2881.448742535118,medium,New Survey Target,New Survey Target,,,,,,,749bf0c7-ae0e-4162-9a8d-0405149f5ecd,Vanilla Flower,vanilla-flower,554.7774754771063,unverified,exact,False,False,True,False,False
wildflower-candidate-195,texas-bluebonnet,Texas Bluebonnet,Texas Bluebonnet,4936.396088496958,2824.467742285052,medium,Already Covered,Already Covered,ed8abe25-aef6-4fac-bac2-1d763eaefb54,Texas Bluebonnet,texas-bluebonnet,42.003990429851676,verified,approximate,ed8abe25-aef6-4fac-bac2-1d763eaefb54,Texas Bluebonnet,texas-bluebonnet,42.003990429851676,verified,approximate,False,False,True,False,False
wildflower-candidate-196,creek-plum,Creek Plum,Creek Plum,7191.970910013092,2848.7525366703176,medium,New Survey Target,New Survey Target,,,,,,,806ec1f1-3df0-4689-9b02-171264664fae,Vanilla Flower,vanilla-flower,582.3583928252648,verified,exact,False,False,True,False,False
wildflower-candidate-197,cardinal-flower,Cardinal Flower,Cardinal Flower,7516.875116982386,2771.0148969852416,medium,New Survey Target,New Survey Target,,,,,,,749bf0c7-ae0e-4162-9a8d-0405149f5ecd,Vanilla Flower,vanilla-flower,692.9632675488699,unverified,exact,False,False,True,False,False
wildflower-candidate-198,wisteria,Wisteria,Wisteria,4160.054816944704,2763.21152045316,medium,Possible Match,Possible Match,03397457-8579-4c40-8b2e-63ba5ba6ea6c,Wisteria,wisteria,177.14941348699622,verified,exact,41c273e5-1a55-403c-ab93-55824fe65e0c,Bay Bolete,bay-bolete,51.130909941446966,verified,exact,True,False,True,False,False
wildflower-candidate-199,wild-rhubarb,Wild Rhubarb,Wild Rhubarb,2924.0618454528517,2628.3950095298615,medium,Already Covered,Already Covered,fb5c1e6c-9b4f-454d-85b1-a83126122d61,Wild Rhubarb,wild-rhubarb,9.215920542778766,verified,approximate,fb5c1e6c-9b4f-454d-85b1-a83126122d61,Wild Rhubarb,wild-rhubarb,9.215920542778766,verified,approximate,False,False,True,False,False
wildflower-candidate-200,agarita,Agarita,Agarita,1972.0713638711065,2477.1885489666083,medium,New Survey Target,New Survey Target,,,,,,,e5d67102-6bd3-4f77-9956-08c973e029a2,Wild Rhubarb,wild-rhubarb,412.55512357140657,verified,approximate,False,False,True,False,False
wildflower-candidate-201,bitterweed,Bitterweed,Bitterweed,3001.8028052053382,2468.8942168000085,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,2541.659236196761,verified,exact,dbc994ff-75f5-4e41-9a58-b0353b4b51a6,Wild Rhubarb,wild-rhubarb,164.9223474572572,verified,approximate,False,False,True,False,False
wildflower-candidate-202,texas-bluebonnet,Texas Bluebonnet,Texas Bluebonnet,1622.8002242322073,2321.8250894871326,medium,New Survey Target,New Survey Target,06767974-0192-419a-b7be-fe014f3d7ce8,Texas Blue Bonnet,texas-bluebonnet,669.0760058245636,verified,approximate,e5d67102-6bd3-4f77-9956-08c973e029a2,Wild Rhubarb,wild-rhubarb,319.66510460512364,verified,approximate,False,False,True,False,False
wildflower-candidate-203,bitterweed,Bitterweed,Bitterweed,4211.449044761842,2272.4608706141544,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,2420.626369072515,verified,exact,5e6fc983-1adf-488b-8bf7-101070137bfc,Wild Rhubarb,wild-rhubarb,252.1758650613952,verified,approximate,False,False,True,False,False
wildflower-candidate-204,bitterweed,Bitterweed,Bitterweed,3465.7174554958083,2268.4547942497647,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,2542.7560623737127,verified,exact,2ce961c0-9a98-4f97-b6c7-c8582092ab76,Wild Rhubarb,wild-rhubarb,5.141194747441366,verified,approximate,True,True,True,True,True
wildflower-candidate-205,bitterweed,Bitterweed,Bitterweed,3649.6340577200904,2211.1806383762914,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,2549.230753474051,verified,exact,40aea4b7-d9c8-4ed9-b5d8-a9bbc6bed597,Wild Rhubarb,wild-rhubarb,5.879470253888473,verified,approximate,True,True,True,True,True
wildflower-candidate-206,bitterweed,Bitterweed,Bitterweed,3165.4597924383343,2145.8021755492073,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,2761.4714865869123,verified,exact,a680deda-bc40-4df3-b531-2edbbb942787,Wild Rhubarb,wild-rhubarb,14.838680290406433,verified,approximate,True,True,True,True,True
wildflower-candidate-207,bitterweed,Bitterweed,Bitterweed,4403.582920184669,2145.6636012061626,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,2553.1085811455523,verified,exact,5e6fc983-1adf-488b-8bf7-101070137bfc,Wild Rhubarb,wild-rhubarb,453.16003328773616,verified,approximate,False,False,True,False,False
wildflower-candidate-208,bitterweed,Bitterweed,Bitterweed,3371.8189227465386,2137.599997607438,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,2696.2901657449315,verified,exact,e6af6c00-51a5-4afa-b2ad-1b6d4fc511c2,Wild Rhubarb,wild-rhubarb,102.81891180429903,verified,approximate,True,True,True,True,True
wildflower-candidate-209,agarita,Agarita,Agarita,1453.3541961907174,2117.3670136931787,medium,New Survey Target,New Survey Target,,,,,,,0a0a9492-5519-417c-a7ba-8ed497705687,Creeping Thyme,creeping-thyme,350.70323150514633,verified,exact,False,False,True,False,False
wildflower-candidate-210,agarita,Agarita,Agarita,3500.6349314453328,1982.1830292232225,medium,New Survey Target,New Survey Target,,,,,,,f84f17aa-bf06-433c-959c-a92ecf30dbb7,Wild Rhubarb,wild-rhubarb,170.1901303243798,verified,approximate,False,False,True,False,False
wildflower-candidate-211,texas-bluebonnet,Texas Bluebonnet,Texas Bluebonnet,1245.0548342453842,1966.0773170558841,medium,Possible Match,Possible Match,06767974-0192-419a-b7be-fe014f3d7ce8,Texas Blue Bonnet,texas-bluebonnet,277.5119110755826,verified,approximate,06767974-0192-419a-b7be-fe014f3d7ce8,Texas Blue Bonnet,texas-bluebonnet,277.5119110755826,verified,approximate,False,False,True,False,False
wildflower-candidate-212,bitterweed,Bitterweed,Bitterweed,4176.92724509847,1945.3014692960978,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,2748.250393243823,verified,exact,174d1fa5-22c1-4853-8bef-9d22d8abb1b0,English Mace,english-mace,217.84697022326588,verified,exact,False,False,True,False,False
wildflower-candidate-213,bitterweed,Bitterweed,Bitterweed,3854.129453806489,1924.8898936955047,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,2793.7823305164034,verified,exact,59694e1b-d266-4a7a-be55-e51e4468f333,English Mace,english-mace,85.93957505565758,verified,exact,True,True,True,True,True
wildflower-candidate-214,bitterweed,Bitterweed,Bitterweed,3423.1181882549995,1794.072827691136,medium,New Survey Target,New Survey Target,d20dfd1d-4790-4e45-b076-dbe4fa76e8a3,Bitterweed,bitterweed,3009.662528544113,verified,exact,6fe29e2b-583f-4fdb-9023-a482b6dcd7a4,Creeping Thyme,creeping-thyme,39.686000582360116,verified,exact,True,True,True,True,True
wildflower-candidate-215,texas-bluebonnet,Texas Bluebonnet,Texas Bluebonnet,1960.3297360558417,1675.639863632864,medium,New Survey Target,New Survey Target,ea019f47-bdd8-42e9-9d30-36c3fdc79506,Texas Bluebonnet,texas-bluebonnet,569.4239386030151,verified,approximate,3b7beeab-a5db-4b09-a6c1-9ebfdd17719c,Wild Rhubarb,wild-rhubarb,195.78479997102588,verified,approximate,False,False,True,False,False
wildflower-candidate-216,texas-bluebonnet,Texas Bluebonnet,Texas Bluebonnet,1167.6567939408967,1593.9377656204188,medium,Already Covered,Already Covered,c80b373d-e8bb-414c-b9c8-b8e33d37799f,Texas Blue Bonnet,texas-bluebonnet,10.545362395107366,verified,approximate,c80b373d-e8bb-414c-b9c8-b8e33d37799f,Texas Blue Bonnet,texas-bluebonnet,10.545362395107366,verified,approximate,False,False,True,False,False
wildflower-candidate-217,texas-bluebonnet,Texas Bluebonnet,Texas Bluebonnet,2561.0903814682047,1540.6177779003274,medium,Already Covered,Already Covered,ea019f47-bdd8-42e9-9d30-36c3fdc79506,Texas Bluebonnet,texas-bluebonnet,104.82339612707077,verified,approximate,ea019f47-bdd8-42e9-9d30-36c3fdc79506,Texas Bluebonnet,texas-bluebonnet,104.82339612707077,verified,approximate,False,False,True,False,False
wildflower-candidate-218,agarita,Agarita,Agarita,2841.083153850577,1405.6315934414843,medium,New Survey Target,New Survey Target,,,,,,,ea019f47-bdd8-42e9-9d30-36c3fdc79506,Texas Bluebonnet,texas-bluebonnet,390.741216308795,verified,approximate,False,False,True,False,False
wildflower-candidate-219,texas-bluebonnet,Texas Bluebonnet,Texas Bluebonnet,1641.8159978499943,1348.5122475189055,medium,New Survey Target,New Survey Target,06767974-0192-419a-b7be-fe014f3d7ce8,Texas Blue Bonnet,texas-bluebonnet,463.3213871640516,verified,approximate,8bb8bfe2-cc6d-4137-b13e-f313144a1eab,Parasol Mushroom,parasol-mushroom,391.8862158126226,verified,exact,False,False,True,False,False
wildflower-candidate-220,texas-bluebonnet,Texas Bluebonnet,Texas Bluebonnet,1267.9853630822288,1258.584189829251,medium,New Survey Target,New Survey Target,c80b373d-e8bb-414c-b9c8-b8e33d37799f,Texas Blue Bonnet,texas-bluebonnet,343.9570747304646,verified,approximate,8bb8bfe2-cc6d-4137-b13e-f313144a1eab,Parasol Mushroom,parasol-mushroom,8.898096815258878,verified,exact,True,True,True,True,True
